,dist_code,year,state_code,rice_irrigated_area_(1000_ha),wheat_irrigated_area_(1000_ha),kharif_sorghum_irrigated_area_(1000_ha),rabi_sorghum_irrigated_area_(1000_ha),sorghum_irrigated_area_(1000_ha),pearl_millet_irrigated_area_(1000_ha),maize_irrigated_area_(1000_ha),finger_millet_irrigated_area_(1000_ha),barley_irrigated_area_(1000_ha),chickpea_irrigated_area_(1000_ha),pigeonpea_irrigated_area_(1000_ha),minor_pulses_irrigated_area_(1000_ha),pulses_irrigated_area_(1000_ha),groundnut_irrigated_area_(1000_ha),sesamum_irrigated_area_(1000_ha),linseed_irrigated_area_(1000_ha),sugarcane_irrigated_area_(1000_ha),cotton_irrigated_area_(1000_ha),state_name_y,dist_name_y,nitrogen_share_in_npk_(percent),phosphate_share_in_npk_(percent),potash_share_in_npk_(percent),january_rainfall_(millimeters),february_rainfall_(millimeters),march_rainfall_(millimeters),april_rainfall_(millimeters),may_rainfall_(millimeters),june_rainfall_(millimeters),july_rainfall_(millimeters),august_rainfall_(millimeters),september_rainfall_(millimeters),october_rainfall_(millimeters),november_rainfall_(millimeters),december_rainfall_(millimeters),annual_rainfall_(millimeters),wheat_yield_(kg_per_ha),kharif_sorghum_yield_(kg_per_ha),rabi_sorghum_yield_(kg_per_ha),sorghum_yield_(kg_per_ha),maize_yield_(kg_per_ha),finger_millet_yield_(kg_per_ha),barley_yield_(kg_per_ha),pigeonpea_yield_(kg_per_ha),minor_pulses_yield_(kg_per_ha),sesamum_yield_(kg_per_ha),rapeseed_and_mustard_yield_(kg_per_ha),safflower_yield_(kg_per_ha),castor_yield_(kg_per_ha),linseed_yield_(kg_per_ha),sunflower_yield_(kg_per_ha),soyabean_yield_(kg_per_ha),oilseeds_yield_(kg_per_ha),cotton_yield_(kg_per_ha),january_maximum_temperature_(centigrate),february_maximum_temperature_(centigrate),march_maximum_temperature_(centigrate),april_maximum_temperature_(centigrate),may_maximum_temperature_(centigrate),june_maximum_temperature_(centigrate),july_maximum_temperature_(centigrate),august_maximum_temperature_(centigrate),september_maximum_temperature_(centigrate),october_maximum_temperature_(centigrate),november_maximum_temperature_(centigrate),december_maximum_temperature_(centigrate),january_minimum_temperature_(centigrate),february_minimum_temperature_(centigrate),march_minimum_temperature_(centigrate),april_minimum_temperature_(centigrate),may_minimum_temperature_(centigrate),june_minimum_temperature_(centigrate),july_minimum_temperature_(centigrate),august_minimum_temperature_(centigrate),september_minimum_temperature_(centigrate),october_minimum_temperature_(centigrate),november_minimum_temperature_(centigrate),december_minimum_temperature_(centigrate)
6970,908,1996,2,113.93,118.49,-1.0,-1.0,-1.0,-1.0,58.78,-1.0,-1.0,0.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.58,-1.0,Bihar,Mungair,91.1,6.9,2.0,14.1,11.1,0.0,2.9,7.1,204.5,93.1,327.6,215.9,26.7,0.0,0.0,903.0,2078.33,1000.0,0.0,1000.0,2389.02,878.57,987.88,1121.31,837.5,534.88,1139.63,0.0,0.0,493.45,567.69,0.0,1014.7,0.0,23.98999977,26.70999908,34.22999954,38.11999893,39.04000092,34.74000168,32.5,31.31999969,31.25,31.06999969,29.97999954,25.93000031,11.44999981,12.31999969,19.40999985,22.45000076,25.95999908,25.22999954,26.42000008,25.25,25.69000053,22.03000069,15.03999996,10.06000042
6971,908,1997,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Bihar,Mungair,92.4,5.2,2.3,19.0,5.4,0.0,15.1,8.7,168.6,443.3,239.5,112.6,31.3,11.3,62.6,1117.4,1729.9,916.67,0.0,916.67,1692.54,877.33,338.62,978.1,622.49,500.0,1107.01,0.0,0.0,576.0,923.53,0.0,910.14,0.0,23.42000008,25.82999992,33.11999893,35.22000122,37.50999832,35.68999863,32.38000107,32.31000137,30.97999954,29.64999962,28.43000031,23.36000061,9.800000191,12.60000038,18.45000076,21.54999924,25.15999985,26.57999992,25.98999977,25.63999939,25.17000008,20.79999924,15.97999954,11.76000023
6972,908,1998,2,123.13,137.22,0.12,0.0,0.12,0.0,52.01,0.0,0.07,0.48,0.05,1.22,1.74,0.0,0.01,0.01,1.21,0.0,Bihar,Mungair,80.7,13.2,6.1,6.8,16.9,44.3,10.2,38.7,72.3,395.2,211.5,271.8,85.9,9.9,0.0,1163.5,1762.87,1650.0,0.0,941.18,1678.03,809.52,987.07,1333.33,757.26,500.0,1107.01,0.0,0.0,576.0,923.53,0.0,942.61,0.0,23.27000046,27.79999924,31.93000031,37.27000046,39.04999924,37.02999878,32.29999924,31.46999931,32.31000137,32.95999908,29.29000092,25.68000031,10.64999962,13.78999996,17.31999969,22.90999985,26.01000023,27.42000008,26.5,26.88999939,25.70000076,24.18000031,16.65999985,11.86999989
6973,908,1999,2,112.0,147.25,0.0,0.0,0.0,0.0,58.37,0.0,0.09,0.41,0.0,1.66,2.08,0.02,0.0,0.0,0.83,0.0,Bihar,Mungair,82.8,9.2,8.0,0.0,0.0,0.0,0.0,54.4,226.1,236.2,257.3,229.7,81.1,1.2,0.0,1086.0,1913.79,1180.9,0.0,1180.9,2234.04,1000.0,0.0,1531.1,824.85,0.0,1125.11,250.0,0.0,547.62,1179.64,0.0,1094.48,0.0,24.36000061,29.13999939,35.27000046,40.20999908,38.04999924,35.16999817,31.87000084,31.22999954,31.60000038,30.77000046,29.20000076,25.62000084,10.52999973,14.15999985,18.70000076,24.45000076,26.20999908,26.60000038,25.78000069,26.15999985,25.10000038,22.97999954,16.03000069,13.01000023
6974,908,2000,2,106.91,148.99,0.0,0.0,0.0,0.0,57.52,0.0,0.1,0.34,0.09,0.7,1.13,0.0,0.0,0.0,0.87,0.0,Bihar,Mungair,91.1,7.9,1.0,0.0,0.0,0.0,21.7,27.8,140.7,231.4,142.1,615.7,0.0,0.0,0.0,1179.4,1956.52,1000.0,0.0,1000.0,2198.58,1096.77,951.75,2000.0,884.0,333.33,1105.49,0.0,0.0,682.35,1203.39,0.0,0.0,0.0,23.46999931,25.5,31.77000046,37.13000107,37.61000061,34.97000122,32.56999969,32.16999817,30.95999908,31.70999908,29.79000092,26.27000046,11.05000019,12.73999977,18.05999947,23.15999985,25.64999962,26.15999985,26.40999985,26.18000031,24.84000015,22.60000038,16.25,11.18999958
6975,908,2001,2,94.26,144.16,0.0,0.0,0.0,0.0,56.02,0.04,0.04,0.17,0.01,1.32,1.5,0.0,0.0,0.0,0.93,0.0,Bihar,Mungair,94.3,4.5,1.2,0.0,0.0,0.0,0.0,202.9,244.9,173.4,172.9,222.2,204.2,0.0,0.0,1220.5,1706.21,0.0,0.0,0.0,2330.65,833.33,603.05,1000.0,0.0,666.67,759.69,0.0,0.0,716.22,1300.7,0.0,0.0,0.0,25.81999969,28.92000008,32.91999817,37.63000107,37.25999832,34.06999969,32.29999924,31.93000031,32.40000153,31.75,30.40999985,26.19000053,10.92000008,13.82999992,18.04999924,23.11000061,25.81999969,25.89999962,25.70999908,26.76000023,25.90999985,23.29000092,15.92000008,11.53999996
6976,908,2002,2,115.24,148.94,0.0,0.0,0.0,0.0,57.46,0.0,0.3,0.52,0.02,0.06,0.63,0.0,0.01,0.01,0.66,0.0,Bihar,Mungair,94.3,4.5,1.2,0.0,0.0,0.0,0.0,24.6,11.2,288.4,319.5,158.7,33.4,0.0,0.0,835.8,1645.71,0.0,0.0,0.0,1715.38,785.71,872.61,2000.0,0.0,500.0,557.23,0.0,1000.0,762.38,1368.93,0.0,0.0,0.0,23.62999916,28.62000084,34.06999969,38.04999924,37.75999832,35.68000031,32.11999893,31.90999985,31.43000031,31.52000046,29.62000084,26.18000031,11.19999981,13.69999981,18.95000076,23.07999992,25.92000008,26.78000069,27.18000031,26.04999924,25.53000069,21.76000023,15.63000011,12.23999977
6977,908,2003,2,117.29,156.54,0.03,0.0,0.03,0.0,58.92,0.0,0.34,0.25,0.0,0.03,0.29,0.0,0.0,0.04,0.54,0.0,Bihar,Mungair,94.0,5.8,0.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1773.43,1000.0,0.0,1000.0,2381.29,727.27,881.58,1000.0,870.1,700.0,1028.2,0.0,888.89,736.26,1426.23,0.0,0.0,0.0,24.51000023,27.05999947,32.27000046,38.72999954,37.59999847,35.25999832,32.36000061,32.90999985,31.80999947,32.25,29.98999977,24.23999977,9.529999733,13.73999977,18.04999924,23.77000046,25.57999992,27.54999924,26.57999992,26.60000038,26.40999985,22.79000092,16.0,11.80000019
6978,908,2004,2,85.7,140.36,0.0,0.0,0.0,0.0,60.92,0.0,0.27,0.22,0.03,0.91,1.17,0.0,0.0,0.02,0.57,0.0,Bihar,Mungair,92.2,7.5,0.4,0.0,0.0,131.7,319.5,160.5,49.3,66.5,0.0,0.0,0.0,0.0,0.0,727.5,1594.01,1000.0,0.0,1000.0,2134.97,727.27,1047.62,1523.44,572.76,777.78,1228.74,777.78,1000.0,857.14,1375.0,0.0,1192.54,0.0,22.98999977,28.35000038,36.27999878,37.90999985,39.0,34.54000092,31.37000084,32.43000031,32.93999863,30.45000076,27.96999931,27.09000015,10.75,12.97999954,19.51000023,23.90999985,26.77000046,26.79000092,26.63999939,26.26000023,25.39999962,22.0,15.63000011,12.47999954
6979,908,2005,2,101.8,136.29,0.0,0.0,0.0,0.0,60.84,0.0,0.04,0.1,0.0,0.67,0.77,0.0,0.0,0.05,0.34,0.0,Bihar,Mungair,94.0,4.4,1.6,24.2,249.2,235.8,141.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.8,1598.5,1500.0,0.0,1500.0,2036.85,857.14,857.14,603.77,980.98,800.0,1355.68,0.0,888.89,841.73,1410.81,0.0,1300.0,0.0,23.30999947,27.87999916,33.97999954,37.83000183,37.54999924,36.40000153,32.04000092,32.22999954,32.31999969,30.54999924,29.5,26.09000015,12.56999969,15.10000038,19.76000023,23.15999985,25.42000008,27.34000015,26.65999985,26.87000084,25.40999985,22.84000015,14.81000042,11.25
6980,908,2006,2,114.0,145.03,0.0,0.0,0.0,0.0,63.95,0.0,0.07,0.04,0.0,0.69,0.74,0.0,0.0,0.0,0.27,0.0,Bihar,Mungair,80.3,14.6,5.0,27.4,284.4,70.4,187.3,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.5,1990.28,1500.0,0.0,1500.0,2790.14,923.08,940.48,1177.3,825.36,764.71,1402.32,0.0,888.89,813.95,1410.71,0.0,1341.82,0.0,26.68000031,31.46999931,33.58000183,36.86999893,37.95999908,35.13000107,32.81000137,32.31999969,32.31000137,31.39999962,28.30999947,27.12999916,11.22999954,15.32999992,19.11000061,23.54999924,26.31999969,26.57999992,25.92000008,26.25,25.70999908,23.23999977,17.42000008,12.53999996
6981,908,2007,2,123.31,143.7,0.0,0.0,0.0,0.0,63.03,0.0,0.06,0.01,0.23,0.66,0.89,0.0,0.05,0.0,0.76,0.0,Bihar,Mungair,70.0,19.7,10.3,55.4,487.0,517.7,482.9,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.0,2291.58,1040.0,0.0,1040.0,1933.46,541.67,1107.14,1429.17,891.83,909.09,1195.97,0.0,0.0,809.52,1435.64,0.0,1171.48,0.0,25.56999969,26.51000023,33.75999832,38.77000046,38.59999847,35.84000015,32.00999832,32.47999954,31.84000015,32.29999924,29.61000061,26.39999962,10.68000031,13.98999977,17.88999939,23.65999985,25.96999931,25.98999977,26.32999992,26.70999908,26.5,23.25,16.06999969,11.98999977
6982,908,2008,2,125.06,145.91,0.02,0.0,0.02,0.0,59.97,0.0,0.09,0.03,0.0,1.59,1.61,0.0,0.05,0.0,0.77,0.0,Bihar,Mungair,68.2,20.4,11.4,264.3,586.9,434.4,190.7,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.1,1852.97,1000.0,0.0,1000.0,1938.76,833.33,678.57,1822.49,957.76,800.0,1626.9,0.0,0.0,821.43,1402.06,0.0,0.0,0.0,23.54999924,26.63999939,33.97999954,38.31999969,37.40000153,33.18000031,31.27000046,31.79999924,32.15000153,31.45999908,30.05999947,27.27000046,12.96000004,12.22999954,19.45000076,24.14999962,26.71999931,26.56999969,25.82999992,26.5,25.54999924,21.95000076,15.72000027,12.68999958
6983,908,2009,2,103.92,145.15,0.06,0.0,0.06,0.0,62.38,0.0,0.06,0.15,0.0,0.0,0.16,0.0,0.0,0.05,0.2,0.0,Bihar,Mungair,61.9,24.4,13.7,68.7,330.2,353.5,164.1,302.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.2,2193.77,1125.0,0.0,1125.0,1749.62,880.0,901.96,1920.93,943.81,0.0,0.0,0.0,0.0,848.29,1404.63,0.0,0.0,0.0,26.85000038,29.52000046,34.02000046,40.18999863,37.70999908,36.29999924,33.59000015,32.77000046,32.63999939,32.45999908,30.38999939,25.84000015,12.35999966,14.73999977,19.13999939,24.21999931,26.07999992,27.25,26.31999969,26.35000038,25.79999924,22.25,16.25,12.68999958
6984,908,2010,2,76.5,164.12,0.02,0.0,0.02,-1.0,61.03,0.0,-1.0,0.06,0.02,0.0,0.08,0.0,0.02,0.0,4.43,-1.0,Bihar,Mungair,63.7,23.5,12.8,-1.0,-1.0,0.0,0.0,-1.0,267.6,724.7,294.8,501.8,101.6,1.0,0.2,1891.7,1992.35,1000.0,0.0,1000.0,2911.97,1000.0,965.52,1662.65,821.52,500.0,1376.44,1000.0,0.0,810.53,1443.4,0.0,0.0,0.0,24.40999985,29.32999992,35.70000076,40.40999985,38.31000137,36.06999969,33.27999878,32.29999924,31.85000038,31.51000023,30.36000061,25.48999977,9.470000267,13.06000042,20.12999916,24.79000092,26.42000008,26.96999931,27.20999908,27.29000092,26.65999985,23.95000076,17.71999931,11.69999981
6985,908,2011,2,111.55,165.69,0.03,0.0,0.03,0.0,63.76,0.0,0.02,0.24,0.08,0.0,0.33,0.0,0.0,0.0,2.19,0.0,Bihar,Mungair,74.4,17.4,8.2,0.9,1.8,56.9,19.4,68.6,18.2,56.5,239.0,132.0,24.5,0.0,0.0,617.8,3166.63,1090.91,0.0,1090.91,3423.06,1181.82,705.88,1962.5,963.49,1000.0,1745.03,0.0,1000.0,882.35,1438.78,0.0,0.0,0.0,23.51000023,28.46999931,33.58000183,37.20999908,37.36000061,34.65000153,31.84000015,32.00999832,31.80999947,31.56999969,29.45000076,27.12999916,10.88000011,12.93999958,19.35000038,23.48999977,26.52000046,26.69000053,27.05999947,26.0,25.80999947,22.10000038,15.67000008,11.82999992
6986,908,2012,2,97.62,161.97,0.01,0.0,0.01,0.0,63.13,0.0,0.07,0.25,0.0,4.29,4.55,0.0,0.0,0.08,3.3,0.0,Bihar,Mungair,66.5,26.4,7.1,17.0,0.0,13.0,19.2,1.0,197.4,183.1,128.4,288.6,73.7,0.0,0.0,921.4,2844.54,1000.0,0.0,1000.0,2961.58,1000.0,1416.67,2836.84,1192.63,1000.0,2036.44,0.0,0.0,857.14,1461.54,0.0,0.0,0.0,21.84000015,27.0,34.04000092,37.06999969,38.84999847,36.70000076,32.29999924,32.52999878,32.02999878,30.87000084,29.04999924,26.13999939,10.10999966,13.63000011,18.45999908,23.25,26.12000084,27.70000076,26.70999908,26.15999985,25.20000076,20.59000015,13.90999985,10.93999958
6987,908,2013,2,90.3,152.85,0.03,0.0,0.03,0.0,64.31,0.0,0.09,0.15,0.0,2.21,2.37,0.0,0.01,0.02,1.46,0.0,Bihar,Mungair,82.5,10.6,6.9,0.0,0.0,0.0,49.8,58.6,147.8,219.1,201.0,123.6,178.8,3.2,0.0,981.9,3107.76,1090.91,0.0,1090.91,2642.52,1000.0,1380.95,1920.25,1269.17,500.0,1917.07,0.0,0.0,859.37,1456.31,0.0,1842.4,0.0,24.03000069,26.76000023,33.61000061,37.22000122,37.63000107,35.40000153,32.65999985,32.02999878,32.29000092,29.94000053,28.28000069,24.29000092,9.840000153,12.90999985,18.19000053,23.21999931,26.0,26.62999916,26.77000046,25.45999908,25.38999939,22.70000076,13.81000042,11.47999954
6988,908,2014,2,90.12,151.52,0.03,0.0,0.03,0.0,63.55,0.0,0.09,0.22,0.0,2.56,2.8,0.0,0.01,0.0,3.08,0.0,Bihar,Mungair,81.4,11.6,7.0,9.5,26.0,34.2,0.0,269.7,42.2,494.9,263.7,146.8,38.0,0.0,0.0,1325.0,1559.91,1090.91,0.0,1090.91,3037.74,1285.71,1096.77,1869.28,853.53,1000.0,1353.91,0.0,0.0,865.85,1446.6,0.0,1334.95,0.0,22.20000076,25.57999992,32.63000107,38.99000168,38.65999985,35.86999893,32.70000076,32.25999832,31.65999985,31.09000015,28.54000092,24.19000053,10.63000011,12.71000004,17.89999962,23.68000031,26.05999947,26.27000046,26.52000046,25.98999977,25.06999969,21.39999962,14.40999985,11.31999969
6989,908,2015,2,112.4,185.91,0.01,0.0,0.01,0.0,68.32,0.0,0.06,0.46,0.0,2.85,3.31,0.0,0.02,0.0,3.19,0.0,Bihar,Mungair,79.9,13.0,7.1,8.4,9.0,19.6,34.1,13.0,205.0,177.3,430.4,206.7,0.4,0.0,0.0,1103.9,2165.63,1100.0,0.0,1100.0,2529.56,1400.0,1285.71,1534.07,1043.19,1000.0,1164.96,0.0,0.0,913.04,1457.45,0.0,0.0,0.0,22.02000046,26.51000023,31.94000053,35.38999939,38.5,35.88999939,32.68000031,32.20999908,32.34000015,31.47999954,28.77000046,24.15999985,10.63000011,12.71000004,17.89999962,23.68000031,26.05999947,26.27000046,26.52000046,25.98999977,25.06999969,21.39999962,14.64000034,10.67000008
6990,909,1990,2,109.41,32.32,-1.0,-1.0,-1.0,-1.0,7.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15,-1.0,Bihar,Bhagalpur,-1.0,-1.0,-1.0,0.0,34.2,23.9,5.2,100.6,112.2,411.8,154.0,128.2,110.4,0.0,0.0,1080.5,1334.85,500.0,0.0,500.0,1106.28,888.89,722.98,849.74,0.0,272.73,804.0,0.0,470.59,515.53,0.0,0.0,629.32,333.33,25.45000076,26.46999931,31.02000046,35.90999985,35.95999908,34.58000183,31.52000046,32.27999878,32.29000092,30.77000046,30.18000031,25.96999931,10.47999954,13.81999969,17.02000046,22.23999977,24.79000092,26.22999954,26.14999962,26.59000015,26.29000092,22.04000092,16.25,11.64000034
6991,909,1991,2,10.38,34.83,-1.0,-1.0,-1.0,-1.0,8.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,Bihar,Bhagalpur,-1.0,-1.0,-1.0,10.5,7.8,11.3,12.9,38.9,43.0,215.4,265.2,379.2,10.4,0.0,48.5,1043.1,1493.94,0.0,0.0,0.0,1503.22,800.0,771.93,701.42,0.0,200.0,1816.43,0.0,555.56,478.99,0.0,0.0,788.03,0.0,22.73999977,28.5,33.77000046,37.04000092,37.16999817,33.04000092,32.49000168,31.70999908,31.86000061,32.02000046,29.03000069,24.60000038,9.699999809,13.96000004,18.05999947,22.15999985,24.86000061,25.78000069,26.53000069,26.39999962,25.37000084,22.0,14.52999973,10.81999969
6992,909,1992,2,101.7,31.3,0.0,0.0,0.0,0.0,9.88,0.0,0.23,0.38,0.0,0.42,0.8,0.0,0.0,0.01,0.91,0.0,Bihar,Bhagalpur,76.8,18.9,4.3,9.9,9.3,0.0,8.3,68.5,149.5,376.9,187.8,112.9,17.8,0.1,0.0,941.0,1547.25,642.86,0.0,642.86,1264.95,736.84,735.69,1192.31,0.0,333.33,1584.03,0.0,678.57,427.91,0.0,0.0,1501.89,0.0,23.09000015,25.21999931,34.34999847,38.47999954,35.5,34.58000183,31.81999969,31.71999931,32.43999863,31.46999931,28.65999985,24.63999939,9.43999958,11.55000019,18.18000031,22.38999939,24.03000069,25.34000015,25.71999931,26.10000038,24.98999977,22.07999992,14.65999985,10.53999996
6993,909,1993,2,94.05,38.85,0.0,0.0,0.0,0.0,14.15,0.0,-1.0,0.29,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.76,-1.0,Bihar,Bhagalpur,80.9,18.1,1.0,36.0,0.5,30.5,38.2,36.9,169.9,212.5,333.2,198.5,83.2,25.9,0.0,1165.3,1608.86,0.0,0.0,0.0,1639.79,700.0,828.1,948.82,0.0,222.22,1083.33,0.0,739.13,458.33,0.0,0.0,0.0,0.0,24.12000084,28.59000015,31.54000092,35.54999924,35.99000168,34.25,33.13999939,31.53000069,31.45999908,31.92000008,29.75,26.14999962,11.06000042,13.94999981,15.81000042,21.15999985,23.93000031,25.95999908,25.96999931,26.12999916,25.29999924,22.43000031,15.22999954,11.26000023
6994,909,1994,2,98.91,35.25,0.0,0.0,0.0,0.0,10.29,0.0,-1.0,1.23,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.36,-1.0,Bihar,Bhagalpur,75.3,15.1,9.7,24.2,13.3,0.0,0.5,26.5,171.0,188.1,277.6,66.2,70.4,0.0,0.0,837.8,1643.92,0.0,0.0,0.0,1305.68,762.71,940.74,1024.79,0.0,287.67,856.54,0.0,769.23,509.71,0.0,0.0,0.0,0.0,24.32999992,25.62000084,33.59999847,36.27999878,37.27999878,34.27000046,32.91999817,32.11000061,32.88999939,32.13999939,27.43000031,25.54000092,10.38000011,12.52999973,17.98999977,21.55999947,25.12000084,26.06999969,25.54999924,26.01000023,25.59000015,21.25,15.34000015,10.59000015
6995,909,1995,2,123.37,47.82,-1.0,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,1.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66,-1.0,Bihar,Bhagalpur,75.3,15.1,9.7,1.7,4.9,0.0,0.0,4.2,121.8,232.6,428.0,520.4,17.2,60.9,24.1,1415.8,1590.69,0.0,0.0,0.0,1792.79,0.0,670.21,1349.21,586.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59000015,27.60000038,33.43999863,38.15000153,38.43999863,35.16999817,32.29999924,32.0,32.13000107,32.38999939,28.38999939,25.06999969,9.43999958,14.05000019,17.55999947,22.17000008,25.93000031,27.06999969,26.13999939,26.09000015,25.59000015,22.19000053,15.39000034,11.19999981
6996,909,1996,2,109.5,48.11,-1.0,-1.0,-1.0,-1.0,20.01,-1.0,-1.0,0.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.99,-1.0,Bihar,Bhagalpur,70.4,17.4,12.2,25.7,3.7,0.3,10.0,29.1,183.8,187.0,309.2,210.4,27.7,0.0,0.0,986.9,1287.91,454.55,0.0,454.55,1419.81,791.67,625.0,1094.59,644.22,0.0,1105.26,0.0,0.0,500.0,500.0,0.0,865.74,0.0,24.40999985,26.85000038,34.15000153,37.52000046,37.79999924,33.90000153,32.5,31.42000008,31.65999985,31.54000092,30.20999908,26.35000038,10.85999966,11.93000031,18.63999939,21.64999962,25.37999916,25.04000092,26.54000092,25.56999969,25.95999908,22.25,15.02999973,9.729999542
6997,909,1997,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Bihar,Bhagalpur,75.2,13.8,11.0,15.8,0.0,0.0,47.3,29.4,173.7,416.4,252.1,158.9,12.3,8.3,21.3,1135.5,1722.88,0.0,0.0,0.0,1412.93,875.0,928.57,787.23,702.53,600.0,958.33,0.0,0.0,632.48,789.47,0.0,808.89,0.0,23.92000008,25.97999954,33.09999847,34.59000015,36.38000107,34.58000183,32.38000107,32.38000107,31.45999908,30.17000008,28.70999908,23.68000031,9.279999733,12.39000034,17.71999931,20.72999954,24.61000061,26.19000053,26.04999924,25.87999916,25.5,21.0,15.94999981,11.22999954
6998,909,1998,2,105.5,48.92,0.0,0.0,0.0,0.0,23.16,0.0,0.04,0.21,0.0,1.5,1.71,0.0,0.01,0.0,1.04,0.0,Bihar,Bhagalpur,64.9,26.4,8.7,2.0,18.1,63.5,27.6,73.9,104.4,445.0,320.3,384.1,137.5,20.9,0.0,1597.3,1836.39,0.0,0.0,1000.0,1148.86,0.0,1481.11,1510.79,812.82,600.0,958.33,0.0,0.0,632.48,789.47,0.0,921.34,0.0,23.86000061,27.97999954,32.0,36.54999924,37.88999939,35.90999985,32.24000168,31.51000023,32.81999969,33.38000107,29.42000008,26.05999947,10.21000004,13.52000046,16.62999916,22.04000092,25.47999954,27.06999969,26.57999992,27.10000038,26.04999924,24.38999939,16.53000069,11.40999985
6999,909,1999,2,101.8,58.61,0.01,0.0,0.01,0.0,23.16,0.0,0.03,0.71,0.0,2.0,2.71,0.0,0.0,0.0,0.4,0.0,Bihar,Bhagalpur,71.0,22.9,6.1,0.0,0.0,0.0,4.4,183.1,348.3,426.7,339.9,343.3,305.5,5.7,0.0,1957.1,1686.75,814.23,0.0,814.23,1593.22,0.0,0.0,895.13,680.34,500.0,948.88,1000.0,0.0,562.77,1285.71,0.0,798.6,0.0,25.04999924,29.48999977,35.25,39.54999924,36.84000015,34.29000092,31.86000061,31.36000061,32.06999969,31.13999939,29.29000092,26.09000015,10.21000004,13.97000027,17.95000076,23.63999939,25.56999969,26.39999962,25.89999962,26.45000076,25.45000076,23.13999939,15.89000034,12.72000027
7000,909,2000,2,110.77,58.08,0.0,0.0,0.0,0.0,26.08,0.0,0.06,0.14,0.0,0.94,1.08,0.0,0.0,0.0,0.46,0.0,Bihar,Bhagalpur,67.5,27.8,4.8,0.0,25.4,9.1,60.5,66.8,198.0,269.3,71.1,176.2,42.0,0.0,0.0,918.4,1730.77,0.0,0.0,0.0,2233.33,0.0,1078.65,1000.0,774.96,666.67,888.57,0.0,0.0,685.19,1461.54,0.0,0.0,0.0,23.87000084,25.59000015,31.59000015,36.15999985,36.47999954,34.13000107,32.59000015,32.24000168,31.52000046,32.06999969,29.97999954,26.71999931,10.55000019,12.32999992,17.25,22.11000061,25.09000015,25.94000053,26.45999908,26.37000084,25.18000031,22.68000031,16.18000031,10.84000015
7001,909,2001,2,97.32,51.04,0.01,0.0,0.01,0.0,22.44,0.0,0.05,0.15,0.0,0.79,0.94,0.0,0.0,0.01,0.46,0.0,Bihar,Bhagalpur,80.9,7.9,11.2,0.0,0.0,0.0,0.0,155.8,273.2,140.0,208.8,245.0,0.0,0.0,0.0,1022.8,1657.14,900.0,0.0,900.0,2438.6,0.0,937.5,1000.0,0.0,666.67,818.46,0.0,0.0,709.25,1400.0,0.0,0.0,0.0,26.44000053,29.17000008,32.90999985,37.00999832,36.15999985,33.31000137,32.31000137,32.00999832,32.79999924,32.06999969,30.57999992,26.67000008,10.46000004,13.59000015,17.31999969,22.30999947,25.21999931,25.73999977,25.84000015,27.0,26.28000069,23.46999931,15.86999989,11.17000008
7002,909,2002,2,105.51,52.33,0.0,0.0,0.0,0.0,24.97,0.0,0.14,0.13,0.0,0.1,0.23,0.0,0.0,0.0,0.26,0.0,Bihar,Bhagalpur,80.9,7.9,11.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1470.59,0.0,0.0,0.0,1900.0,0.0,686.9,0.0,0.0,0.0,363.31,0.0,0.0,752.81,1357.14,0.0,0.0,0.0,24.07999992,28.70999908,33.99000168,37.27999878,36.52000046,34.59999847,31.88999939,31.90999985,31.87999916,31.87999916,29.87999916,26.54999924,10.76000023,13.34000015,18.14999962,22.10000038,25.26000023,26.39999962,27.12000084,26.29999924,25.87000084,21.95999908,15.67000008,11.85999966
